city,city_ascii,country,latitude,longitude,population
Hialeah,Hialeah,United States,25.8696,-80.3045,236387
Košice,Kosice,Slovakia,48.7304,21.25,236563
Oostanay,Oostanay,Kazakhstan,53.2209,63.6283,236901
Sylhet,Sylhet,Bangladesh,24.9036,91.8736,237000
Zicheng,Zicheng,China,30.3004,111.5,237042
Tegal,Tegal,Indonesia,-6.8696,109.12,237084
Pathein,Pathein,Burma,16.7704,94.75,237089
Taiping,Taiping,Malaysia,4.865,100.72,237095
Gilbert,Gilbert,United States,33.3103,-111.7463,237133
Al Jubayl,Al Jubayl,Saudi Arabia,27.0046,49.646,237274
Sasebo,Sasebo,Japan,33.1631,129.7177,237444
Århus,Aarhus,Denmark,56.1572,10.2107,237551
As Sib,As Sib,Oman,23.6802,58.1825,237816
Fürth,Furth,Germany,49.47,11,237844
Chesapeake,Chesapeake,United States,36.6778,-76.3024,237940
Irving,Irving,United States,32.8584,-96.9702,238289
North Las Vegas,North Las Vegas,United States,36.288,-115.0901,238702
Hachinohe,Hachinohe,Japan,40.51,141.54,239046
San Pablo,San Pablo,Philippines,14.0696,121.3226,240830
Linchuan,Linchuan,China,27.9703,116.36,241104
Ivano-Frankivsk,Ivano-Frankivsk,Ukraine,48.9348,24.7094,241239
Tehuacan,Tehuacan,Mexico,18.4504,-97.38,241429
Novorossiysk,Novorossiysk,Russia,44.73,37.7699,241856
Ulanhot,Ulanhot,China,46.08,122.08,241894
Neuquén,Neuquen,Argentina,-38.95,-68.06,242092
Caruaru,Caruaru,Brazil,-8.28,-35.98,242094
Le Havre,Le Havre,France,49.505,0.105,242124
Wilmington,Wilmington,United States,34.21,-77.886,242770
Hapur,Hapur,India,28.7437,77.7628,242920
Angarsk,Angarsk,Russia,52.56,103.92,243158
Nam Định,Nam Dinh,Vietnam,20.42,106.2,243186
Atlantic City,Atlantic City,United States,39.3795,-74.4524,243285
Wonju,Wonju,"Korea, South",37.3551,127.9396,243387
Killeen,Killeen,United States,31.0758,-97.7286,243947
Manisa,Manisa,Turkey,38.6304,27.44,243971
Jessore,Jessore,Bangladesh,23.1704,89.2,243987
Gunsan,Gunsan,"Korea, South",35.9818,126.716,244080
Concord,Concord,United States,35.3939,-80.6358,244273
Thu Dau Mot,Thu Dau Mot,Vietnam,10.9691,106.6527,244277
Hebi,Hebi,China,35.9504,114.22,244662
Braunschweig,Braunschweig,Germany,52.25,10.5,244715
Ternopil,Ternopil,Ukraine,49.536,25.5821,244768
Nizhenvartovsk,Nizhenvartovsk,Russia,60.935,76.58,244937
Norfolk,Norfolk,United States,36.8945,-76.259,245115
Qinzhou,Qinzhou,China,21.9504,108.62,245376
Juliaca,Juliaca,Peru,-15.5,-70.14,245675
Rzeszów,Rzeszow,Poland,50.0705,22,245686
Shimonoseki,Shimonoseki,Japan,33.9654,130.9454,245786
Mirzapur,Mirzapur,India,25.1454,82.57,245817
Matadi,Matadi,Congo (Kinshasa),-5.8166,13.45,245862
Glendale,Glendale,United States,33.5797,-112.2246,245895
Bratsk,Bratsk,Russia,56.157,101.615,246348
Oruro,Oruro,Bolivia,-17.98,-67.13,246501
Scottsdale,Scottsdale,United States,33.6872,-111.865,246645
San Bernardo,San Bernardo,Chile,-33.6,-70.7,246762
Orsk,Orsk,Russia,51.21,58.6273,246836
Kattaqorgon,Kattaqorgon,Uzbekistan,39.9007,66.2608,247113
Udon Thani,Udon Thani,Thailand,17.4048,102.7893,247231
Plymouth,Plymouth,United Kingdom,50.3854,-4.16,247297
Chandler,Chandler,United States,33.2828,-111.8517,247477
Miskolc,Miskolc,Hungary,48.1004,20.78,247757
Singkawang,Singkawang,Indonesia,0.912,108.9655,248012
Fukui,Fukui,Japan,36.0704,136.22,248707
Vung Tau,Vung Tau,Vietnam,10.3554,107.085,248767
Jalal Abad,Jalal Abad,Kyrgyzstan,40.9429,73.0025,248899
Los Mochis,Los Mochis,Mexico,25.79,-109,249047
Hafar al Batin,Hafar al Batin,Saudi Arabia,28.4337,45.9601,249194
Santa Maria,Santa Maria,Brazil,-29.6833,-53.8,249219
Mutare,Mutare,Zimbabwe,-18.97,32.65,249365
Melun,Melun,France,48.5333,2.6666,249432
Kirovohrad,Kirovohrad,Ukraine,48.5041,32.2603,249454
Várzea Grande,Varzea Grande,Brazil,-15.65,-56.14,249752
Laiyang,Laiyang,China,36.9684,120.7084,250000
Kashan,Kashan,Iran,33.9804,51.58,250000
Como,Como,Italy,45.81,9.08,250000
Caserta,Caserta,Italy,41.06,14.3374,250000
Zumpango,Zumpango,Mexico,19.8104,-99.11,250000
Niš,Nis,Serbia,43.3304,21.9,250000
Jaffna,Jaffna,Sri Lanka,9.675,80.005,250000
Luzern,Luzern,Switzerland,47.0504,8.28,250000
Arua,Arua,Uganda,3.0204,30.9,250000
Quảng Ngãi,Quang Ngai,Vietnam,15.1504,108.83,250000
Iwo,Iwo,Nigeria,7.63,4.18,250443
Santa Clara,Santa Clara,Cuba,22.4,-79.9667,250512
Sonipat,Sonipat,India,29,77.02,250521
Governador Valadares,Governador Valadares,Brazil,-18.87,-41.97,250878
Morogoro,Morogoro,Tanzania,-6.82,37.66,250902
Khon Kaen,Khon Kaen,Thailand,16.42,102.83,251056
Linhai,Linhai,China,28.85,121.12,251759
Borujerd,Borujerd,Iran,33.92,48.8,251958
Messina,Messina,Italy,38.2005,15.55,252026
Suihua,Suihua,China,46.6304,126.98,252245
Dire Dawa,Dire Dawa,Ethiopia,9.59,41.86,252279
El Fasher,El Fasher,Sudan,13.63,25.35,252609
Buenaventura,Buenaventura,Colombia,3.8724,-77.0505,252805
Tallahassee,Tallahassee,United States,30.4549,-84.2527,252825
Chirala,Chirala,India,15.8604,80.34,253000
Pathankot,Pathankot,India,32.2703,75.72,253987
Fort-de-France,Fort-de-France,Martinique,14.6104,-61.08,253995
Paramaribo,Paramaribo,Suriname,5.835,-55.167,254169
Cirebon,Cirebon,Indonesia,-6.7333,108.5666,254298
Chuxiong,Chuxiong,China,25.0364,101.5456,254370
Poza Rica de Hidalgo,Poza Rica de Hidalgo,Mexico,20.5504,-97.47,254481
Freiburg,Freiburg,Germany,48.0004,7.8699,254889
Turpan,Turpan,China,42.9354,89.165,254900
Rivne,Rivne,Ukraine,50.6166,26.2528,255106
Daloa,Daloa,C𴥠DӉvoire,6.89,-6.45,255168
Raichur,Raichur,India,16.2104,77.355,255240
Damaturu,Damaturu,Nigeria,11.749,11.966,255895
Da Lat,Da Lat,Vietnam,11.9304,108.42,256019
Myrtle Beach,Myrtle Beach,United States,33.7095,-78.8844,256079
Salem,Salem,United States,44.9231,-123.0245,256175
Dzerzhinsk,Dzerzhinsk,Russia,56.2504,43.46,256537
Montgomery,Montgomery,United States,32.347,-86.2663,256554
Ensenada,Ensenada,Mexico,31.87,-116.62,256565
Anchorage,Anchorage,United States,61.1508,-149.1091,256724
Laredo,Laredo,United States,27.5536,-99.489,256752
Chimoio,Chimoio,Mozambique,-19.12,33.47,256936
Ondo,Ondo,Nigeria,7.0904,4.84,257005
Cascavel,Cascavel,Brazil,-24.9596,-53.46,257172
Mendefera,Mendefera,Eritrea,14.886,38.8163,257390
Etawah,Etawah,India,26.7855,79.015,257448
Rio Branco,Rio Branco,Brazil,-9.9666,-67.8,257642
Al Mukalla,Al Mukalla,Yemen,14.5412,49.1259,258132
Nonthaburi,Nonthaburi,Thailand,13.8337,100.4833,258550
Popayán,Popayan,Colombia,2.42,-76.61,258750
Tampere,Tampere,Finland,61.5,23.75,259279
Kondoz,Kondoz,Afghanistan,36.728,68.8725,259809
Konibodom,Konibodom,Tajikistan,40.2922,70.4272,259876
Adapazarı,Adapazari,Turkey,40.8,30.415,260109
Uberaba,Uberaba,Brazil,-19.78,-47.95,260843
Wollongong,Wollongong,Australia,-34.4154,150.89,260914
Acarigua,Acarigua,Venezuela,9.5804,-69.2,260921
Petrolina,Petrolina,Brazil,-9.38,-40.51,260985
Saint Petersburg,Saint Petersburg,United States,27.7931,-82.6652,260999
Lubbock,Lubbock,United States,33.5665,-101.8867,261076
Sincelejo,Sincelejo,Colombia,9.2904,-75.38,261187
Zhuanghe,Zhuanghe,China,39.6823,122.9619,261510
Balıkesir,Balikesir,Turkey,39.6504,27.89,261516
Cabo Frio,Cabo Frio,Brazil,-22.89,-42.04,261721
Hotan,Hotan,China,37.0997,79.9269,261730
Az Aubayr,Az Aubayr,Iraq,30.3892,47.708,262219
Paraná,Parana,Argentina,-31.7333,-60.5333,262295
Aqtobe,Aqtobe,Kazakhstan,50.28,57.17,262457
Kindu,Kindu,Congo (Kinshasa),-2.9639,25.91,262914
Graz,Graz,Austria,47.0778,15.41,263234
Tubruq,Tubruq,Libya,32.08,23.96,263527
Columbus,Columbus,United States,32.51,-84.8771,263737
Eugene,Eugene,United States,44.0562,-123.1172,263860
Sivas,Sivas,Turkey,39.7454,37.035,264022
Jersey City,Jersey City,United States,40.7161,-74.0683,264152
Georgetown,Georgetown,Guyana,6.802,-58.167,264350
Uruapan,Uruapan,Mexico,19.4204,-102.07,264531
Umuahia,Umuahia,Nigeria,5.532,7.486,264662
Reading,Reading,United States,40.34,-75.9266,264736
Imphal,Imphal,India,24.8,93.95,264986
Petrozavodsk,Petrozavodsk,Russia,61.85,34.28,265025
Peoria,Peoria,United States,40.7518,-89.6153,265218
Saint-Étienne,Saint-Etienne,France,45.4304,4.38,265684
Lausanne,Lausanne,Switzerland,46.5304,6.65,265702
Temuco,Temuco,Chile,-38.73,-72.58,265901
Irvine,Irvine,United States,33.6772,-117.7738,266122
Myeik,Myeik,Burma,12.4541,98.6115,266720
Padangsidempuan,Padangsidempuan,Indonesia,1.3887,99.2734,266882
Santa Clarita,Santa Clarita,United States,34.4119,-118.5036,266958
Chula Vista,Chula Vista,United States,32.6281,-117.0144,267172
Sterlitamak,Sterlitamak,Russia,53.63,55.96,267231
Lafayette,Lafayette,United States,30.2097,-92.0314,267376
Tshikapa,Tshikapa,Congo (Kinshasa),-6.41,20.77,267462
Yanbu al Bahr,Yanbu al Bahr,Saudi Arabia,24.0943,38.0493,267590
Tebingtinggi,Tebingtinggi,Indonesia,3.3304,99.13,268043
Windhoek,Windhoek,Namibia,-22.57,17.0835,268132
Mokpo,Mokpo,"Korea, South",34.8068,126.3958,268402
Nancy,Nancy,France,48.6837,6.2,268976
Malmö,Malmo,Sweden,55.5833,13.0333,269349
Kiel,Kiel,Germany,54.3304,10.13,269427
Thohoyandou,Thohoyandou,South Africa,-22.95,30.48,269707
Münster,Munster,Germany,51.9704,7.62,270184
Gombe,Gombe,Nigeria,10.2904,11.17,270366
Venice,Venice,Italy,45.4387,12.335,270816
Bijapur,Bijapur,India,16.8354,75.71,271064
Tasikmalaya,Tasikmalaya,Indonesia,-7.3254,108.2147,271143
Sari,Sari,Iran,36.5504,53.1,271467
Elâzığ,Elazig,Turkey,38.68,39.23,271492
Pakalongan,Pakalongan,Indonesia,-6.8796,109.67,272000
Yamagata,Yamagata,Japan,38.2705,140.32,272209
Majene,Majene,Indonesia,-3.5336,118.966,272377
Canton,Canton,United States,40.8082,-81.3678,272768
Blackpool,Blackpool,United Kingdom,53.8304,-3.05,272792
Guantánamo,Guantanamo,Cuba,20.1453,-75.2061,272801
Crato,Crato,Brazil,-7.4639,-63.04,273883
Crato,Crato,Brazil,-7.2296,-39.42,273883
Ubon Ratchathani,Ubon Ratchathani,Thailand,15.25,104.83,273893
Jinshi,Jinshi,China,29.6321,111.8517,274000
Pamplona,Pamplona,Spain,42.82,-1.65,274545
Sétif,Setif,Algeria,36.18,5.4,274744
Ciudad Victoria,Ciudad Victoria,Mexico,23.72,-99.13,274900
Mbandaka,Mbandaka,Congo (Kinshasa),0.04,18.26,274996
Montería,Monteria,Colombia,8.7575,-75.89,275198
Bern,Bern,Switzerland,46.9167,7.467,275329
Prokopyevsk,Prokopyevsk,Russia,53.9,86.71,275615
Komsomolsk na Amure,Komsomolsk na Amure,Russia,50.555,137.02,275908
Sukabumi,Sukabumi,Indonesia,-6.9096,106.9,276414
Owo,Owo,Nigeria,7.2004,5.59,276574
Kostroma,Kostroma,Russia,57.77,40.94,277656
Kaolack,Kaolack,Senegal,14.15,-16.1,277812
Taganrog,Taganrog,Russia,47.23,38.92,279056
Sumqayt,Sumqayt,Azerbaijan,40.58,49.63,279159
Ica,Ica,Peru,-14.068,-75.7255,279420
Rize,Rize,Turkey,41.0208,40.5219,279450
Cotabato,Cotabato,Philippines,7.2169,124.2484,279519
Xinzhou,Xinzhou,China,38.4104,112.72,279607
South Bend,South Bend,United States,41.6771,-86.269,279698
Tacloban,Tacloban,Philippines,11.2504,125,280006
Tacna,Tacna,Peru,-18,-70.25,280098
Savannah,Savannah,United States,32.0282,-81.1784,280692
Lincoln,Lincoln,United States,40.8102,-96.6808,280741
Batna,Batna,Algeria,35.57,6.17,280798
Gorgan,Gorgan,Iran,36.8303,54.48,281023
Ambato,Ambato,Ecuador,-1.2696,-78.62,281425
Cap-Haïtien,Cap-Haitien,Haiti,19.7592,-72.2125,281487
Bahía Blanca,Bahia Blanca,Argentina,-38.74,-62.265,281536
Jining,Jining,China,41.03,113.08,281716
Newark,Newark,United States,40.7242,-74.1724,281764
Zhytomyr,Zhytomyr,Ukraine,50.2456,28.6622,282192
Tongchuan,Tongchuan,China,35.08,109.03,282258
Kupang,Kupang,Indonesia,-10.1787,123.583,282396
Aizawl,Aizawl,India,23.7104,92.72,283021
Cadiz,Cadiz,Philippines,10.9587,123.3086,283157
Cádiz,Cadiz,Spain,36.535,-6.225,283157
Alwar,Alwar,India,27.5454,76.6049,283228
Iksan,Iksan,"Korea, South",35.941,126.9454,283501
Port Moresby,Port Moresby,Papua New Guinea,-9.4647,147.1925,283733
Barinas,Barinas,Venezuela,8.6,-70.25,284289
Bago,Bago,Burma,17.32,96.515,284318
Mandya,Mandya,India,12.5704,76.92,285034
Zagazig,Zagazig,Egypt,30.5833,31.5167,285097
Rangpur,Rangpur,Bangladesh,25.75,89.28,285564
Hospet,Hospet,India,15.2804,76.375,286007
Plano,Plano,United States,33.0502,-96.7487,286057
Petrópolis,Petropolis,Brazil,-22.5095,-43.2,286071
Sekondi,Sekondi,Ghana,4.9433,-1.704,286248
Round Lake Beach,Round Lake Beach,United States,42.379,-88.0811,286350
Butembo,Butembo,Congo (Kinshasa),0.13,29.28,286403
Rockford,Rockford,United States,42.2594,-89.0646,286727
Lakeland,Lakeland,United States,28.0556,-81.9542,286876
Cuenca,Cuenca,Ecuador,-2.9,-79,286878
Tirupati,Tirupati,India,13.6504,79.42,287035
Springfield,Springfield,United States,37.1943,-93.2916,287124
Coatzacoalcos,Coatzacoalcos,Mexico,18.1204,-94.42,287285
Ciudad Obregon,Ciudad Obregon,Mexico,27.4666,-109.925,288002
Talcahuano,Talcahuano,Chile,-36.7167,-73.1167,288074
Sinuiju,Sinuiju,"Korea, North",40.0859,124.4213,288112
Davenport,Davenport,United States,41.5558,-90.6052,288233
Karimnagar,Karimnagar,India,18.4604,79.11,288251
Huizhou,Huizhou,China,23.08,114.4,289201
Bhuj,Bhuj,India,23.2504,69.81,289429
Victoria,Victoria,Canada,48.4333,-123.35,289625
Limeira,Limeira,Brazil,-22.5495,-47.4,289665
Kassel,Kassel,Germany,51.3,9.5,289924
Hulan Ergi,Hulan Ergi,China,47.21,123.61,289999
Kasur,Kasur,Pakistan,31.1254,74.455,290643
Bafoussam,Bafoussam,Cameroon,5.4904,10.4099,290768
Khammam,Khammam,India,17.2804,80.1601,290839
Cagliari,Cagliari,Italy,39.2224,9.104,291511
Mbeya,Mbeya,Tanzania,-8.89,33.43,291649
Shreveport,Shreveport,United States,32.4659,-93.7959,291749
Białystok,Bialystok,Poland,53.1504,23.17,291855
Minna,Minna,Nigeria,9.62,6.55,291905
Ponta Grossa,Ponta Grossa,Brazil,-25.09,-50.16,292177
Makurdi,Makurdi,Nigeria,7.73,8.53,292645
Panipat,Panipat,India,29.4004,76.97,292808
Kakinada,Kakinada,India,16.9675,82.2375,292923
Henderson,Henderson,United States,36.0145,-115.0362,292969
Thiès,Thies,Senegal,14.8104,-16.93,293001
Trenton,Trenton,United States,40.2237,-74.764,293697
Blumenau,Blumenau,Brazil,-26.92,-49.09,293949
Fukushima,Fukushima,Japan,37.74,140.47,294237
Swansea,Swansea,United Kingdom,51.63,-3.95,294339
Sumy,Sumy,Ukraine,50.9243,34.7809,294456
Vologda,Vologda,Russia,59.21,39.92,294889
Port-of-Spain,Port-of-Spain,Trinidad And Tobago,10.652,-61.517,294934
Ar Ramadi,Ar Ramadi,Iraq,33.42,43.3,295121
Morioka,Morioka,Japan,39.72,141.13,295172
Rampur,Rampur,India,28.8154,79.025,296418
Bandar Seri Begawan,Bandar Seri Begawan,Brunei,4.8833,114.9333,296500
Cherkasy,Cherkasy,Ukraine,49.4347,32.0709,297568
İskenderun,Iskenderun,Turkey,36.5804,36.17,297943
Chernivtsi,Chernivtsi,Ukraine,48.3053,25.9216,298251
Aomori,Aomori,Japan,40.825,140.71,298394
Al Kharj,Al Kharj,Saudi Arabia,24.1556,47.312,298428
Al Mubarraz,Al Mubarraz,Saudi Arabia,25.4291,49.5659,298562
Jember,Jember,Indonesia,-8.1727,113.6873,298585
Dumyat,Dumyat,Egypt,31.4204,31.82,299459
Baqubah,Baqubah,Iraq,33.7476,44.6573,299479
Kanggye,Kanggye,"Korea, North",40.9732,126.6032,299514
Asheville,Asheville,United States,35.5703,-82.5536,299892
Curepipe,Curepipe,Mauritius,-20.3162,57.5166,299975
Porto-Novo,Porto-Novo,Benin,6.4833,2.6166,300000
Qyzylorda,Qyzylorda,Kazakhstan,44.8,65.465,300000
Rạch Giá,Rach Gia,Vietnam,10.0154,105.0914,300000
Sóc Trăng,Soc Trang,Vietnam,9.6037,105.98,300000
Bidar,Bidar,India,17.9229,77.5175,300136
Mardan,Mardan,Pakistan,34.2,72.04,300424
Brest,Brest,Belarus,52.1,23.7,300715
Antioch,Antioch,United States,37.9789,-121.7958,300780
Hami,Hami,China,42.827,93.515,300848
Tambov,Tambov,Russia,52.73,41.43,301482
Gujrat,Gujrat,Pakistan,32.58,74.08,301506
Fort Collins,Fort Collins,United States,40.5487,-105.0656,301581
Jinja,Jinja,Uganda,0.4404,33.1999,301619
Barddhaman,Barddhaman,India,23.2504,87.865,301725
Qena,Qena,Egypt,26.1505,32.72,302027
Batman,Batman,Turkey,37.8904,41.14,302074
Kingston upon Hull,Kingston upon Hull,United Kingdom,53.7504,-0.33,302296
Saint Paul,Saint Paul,United States,44.9477,-93.104,302398
Chemnitz,Chemnitz,Germany,50.83,12.92,302643
Hakodate,Hakodate,Japan,41.795,140.74,302984
Ganca,Ganca,Azerbaijan,40.685,46.35,303268
Mengzi,Mengzi,China,23.3619,103.4061,303341
Saransk,Saransk,Russia,54.1704,45.18,303394
Constanța,Constanta,Romania,44.2027,28.61,303399
Los Teques,Los Teques,Venezuela,10.42,-67.02,303470
Kom Ombo,Kom Ombo,Egypt,24.47,32.95,303962
Craiova,Craiova,Romania,44.3263,23.8259,304142
Olongapo,Olongapo,Philippines,14.8296,120.2828,304388
Rajahmundry,Rajahmundry,India,17.0303,81.79,304804
Franca,Franca,Brazil,-20.53,-47.39,305041
Hatay,Hatay,Turkey,36.2304,36.12,305564
San Salvador de Jujuy,San Salvador de Jujuy,Argentina,-24.1833,-65.3,305891
Porto Velho,Porto Velho,Brazil,-8.75,-63.9,306180
Firozabad,Firozabad,India,27.15,78.3949,306409
Tawau,Tawau,Malaysia,4.271,117.896,306462
Ksar El Kebir,Ksar El Kebir,Morocco,35.0204,-5.91,306600
Ratlam,Ratlam,India,23.3504,75.03,307229
Huntsville,Huntsville,United States,34.699,-86.6412,307319
Chernihiv,Chernihiv,Ukraine,51.5049,31.3015,307684
Naltchik,Naltchik,Russia,43.4981,43.6179,307866
Antsirabe,Antsirabe,Madagascar,-19.85,47.0333,307921
Vitória da Conquista,Vitoria da Conquista,Brazil,-14.85,-40.84,308204
Valledupar,Valledupar,Colombia,10.48,-73.25,308237
Chita,Chita,Russia,52.055,113.465,308500
Dayr az Zawr,Dayr az Zawr,Syria,35.3304,40.13,309141
Sapele,Sapele,Nigeria,5.8904,5.68,309162
Antofagasta,Antofagasta,Chile,-23.65,-70.4,309832
Pucallpa,Pucallpa,Peru,-8.3689,-74.535,310750
Sambalpur,Sambalpur,India,21.4704,83.9701,310852
Brașov,Brasov,Romania,45.6475,25.6072,311044
Galați,Galati,Romania,45.4559,28.0459,311156
Semey,Semey,Kazakhstan,50.435,80.275,311353
Qurghonteppa,Qurghonteppa,Tajikistan,37.8373,68.7713,311574
Cherepovets,Cherepovets,Russia,59.1404,37.91,311850
Lexington,Lexington,United States,38.0423,-84.4587,312495
Koblenz,Koblenz,Germany,50.3505,7.6,312633
Varna,Varna,Bulgaria,43.2156,27.8953,312770
Aswan,Aswan,Egypt,24.0875,32.8989,313442
Ninde,Ninde,China,26.6804,119.5301,314077
Angeles,Angeles,Philippines,15.1451,120.5451,314493
Gdynia,Gdynia,Poland,54.5204,18.53,314664
Pescara,Pescara,Italy,42.4554,14.2187,314789
Ljubljana,Ljubljana,Slovenia,46.0553,14.515,314807
Timișoara,Timisoara,Romania,45.7588,21.2234,315053
Armenia,Armenia,Colombia,4.5343,-75.6811,315328
Maiquetía,Maiquetia,Venezuela,10.6004,-66.97,315442
Dezful,Dezful,Iran,32.3804,48.47,315482
Alicante,Alicante,Spain,38.3512,-0.4836,315863
Bauchi,Bauchi,Nigeria,10.3104,9.84,316149
Cluj-Napoca,Cluj-Napoca,Romania,46.7884,23.5984,316748
Fayetteville,Fayetteville,United States,35.0847,-78.9777,316764
El Faiyum,El Faiyum,Egypt,29.31,30.84,316772
Rohtak,Rohtak,India,28.9,76.58,317245
Hrodna,Hrodna,Belarus,53.6779,23.8341,317365
Cumaná,Cumana,Venezuela,10.45,-64.18,317603
New Delhi,New Delhi,India,28.6,77.2,317797
Poltava,Poltava,Ukraine,49.574,34.5703,317847
Hat Yai,Hat Yai,Thailand,6.9964,100.4714,317954
Lansing,Lansing,United States,42.7142,-84.5598,318278
Vladimir,Vladimir,Russia,56.13,40.4099,318648
Tepic,Tepic,Mexico,21.5054,-104.88,318781
Oskemen,Oskemen,Kazakhstan,49.99,82.6149,319067
Holguín,Holguin,Cuba,20.8872,-76.2631,319102
Windsor,Windsor,Canada,42.3333,-83.0333,319246
Murmansk,Murmansk,Russia,68.97,33.1,319263
Bukhara,Bukhara,Uzbekistan,39.78,64.43,319476
Pachuca,Pachuca,Mexico,20.1704,-98.73,319581
Anápolis,Anapolis,Brazil,-16.3196,-48.96,319587
Maroua,Maroua,Cameroon,10.5956,14.3247,319941
Akita,Akita,Japan,39.71,140.09,320069
Legazpi,Legazpi,Philippines,13.17,123.75,320081
Itu,Itu,Brazil,-23.26,-47.3,320170
Shahjahanpur,Shahjahanpur,India,27.8804,79.905,320434
Kherson,Kherson,Ukraine,46.6325,32.6007,320477
Podolsk,Podolsk,Russia,55.3804,37.5299,320635
Pelotas,Pelotas,Brazil,-31.75,-52.33,320674
Ciudad del Este,Ciudad del Este,Paraguay,-25.5167,-54.6161,320872
Smolensk,Smolensk,Russia,54.7827,32.0473,320991
Córdoba,Cordoba,Spain,37.88,-4.77,321376
Al Kut,Al Kut,Iraq,32.4907,45.8304,321521
Santa Rosa,Santa Rosa,United States,38.4465,-122.7059,321699
Valladolid,Valladolid,Spain,41.65,-4.75,322304
Mobile,Mobile,United States,30.6782,-88.1161,322496
Chenzhou,Chenzhou,China,25.8004,113.0301,322997
Volzhskiy,Volzhskiy,Russia,48.7948,44.7744,323293
Miyazaki,Miyazaki,Japan,31.9182,131.4184,324384
Yoshkar Ola,Yoshkar Ola,Russia,56.6354,47.8749,324406
Ann Arbor,Ann Arbor,United States,42.2757,-83.7312,324421
Birjand,Birjand,Iran,32.88,59.2199,324703
Brahmapur,Brahmapur,India,19.32,84.8,324726
Iași,Iasi,Romania,47.1683,27.5749,325914
Fort Wayne,Fort Wayne,United States,41.0885,-85.1436,326814
Sousse,Sousse,Tunisia,35.83,10.625,327004
Itajaí,Itajai,Brazil,-26.8996,-48.68,327126
Montpellier,Montpellier,France,43.6104,3.87,327254
Sochi,Sochi,Russia,43.59,39.73,327608
Canberra,Canberra,Australia,-35.283,149.129,327700
Sagar,Sagar,India,23.8504,78.75,328240
Maringá,Maringa,Brazil,-23.4095,-51.93,328335
Pavlodar,Pavlodar,Kazakhstan,52.3,76.95,329002
Wonsan,Wonsan,"Korea, North",39.1605,127.4308,329207
Patiala,Patiala,India,30.3204,76.385,329224
Baishan,Baishan,China,41.9,126.43,330000
Mymensingh,Mymensingh,Bangladesh,24.7504,90.38,330126
Mathura,Mathura,India,27.5,77.67,330511
Heyuan,Heyuan,China,23.7304,114.68,330961
Bujumbura,Bujumbura,Burundi,-3.3761,29.36,331700
Greensboro,Greensboro,United States,36.096,-79.8275,331894
Bielefeld,Bielefeld,Germany,52.03,8.53,331906
Montes Claros,Montes Claros,Brazil,-16.72,-43.86,332379
Medani,Medani,Sudan,14.4,33.52,332714
Hangu,Hangu,China,39.232,117.777,332793
Toyama,Toyama,Japan,36.7,137.23,332812
Beni,Beni,Congo (Kinshasa),0.4904,29.45,332903
Muzaffarpur,Muzaffarpur,India,26.1204,85.3799,333200
Santa Ana,Santa Ana,United States,33.7366,-117.8819,334217
Takamatsu,Takamatsu,Japan,34.3447,134.0448,334223
Orel,Orel,Russia,52.97,36.07,334552
Nakhon Ratchasima,Nakhon Ratchasima,Thailand,15,102.1,334984
